,Date,Open,High,Low,Close,Volume,Change,BPS,PER,PBR,EPS,DIV,DPS,금리,환율
190,2022-11-08,590000,590000,570000,588000,367102,0.0017035775127767216,39831,148.37,14.76,3963,0.0,0,3.0,1392.699951171875
191,2022-11-09,591000,599000,581000,599000,304293,0.018707482993197244,39831,151.15,15.04,3963,0.0,0,3.0,1374.1500244140625
192,2022-11-10,595000,610000,593000,605000,381672,0.01001669449081799,39831,152.66,15.19,3963,0.0,0,3.0,1370.550048828125
193,2022-11-11,623000,629000,613000,624000,447112,0.03140495867768589,39831,157.46,15.67,3963,0.0,0,3.0,1349.3699951171875
194,2022-11-14,618000,628000,602000,604000,433612,-0.03205128205128205,39831,152.41,15.16,3963,0.0,0,3.0,1313.030029296875
195,2022-11-15,604000,610000,586000,596000,380071,-0.013245033112582738,39831,150.39,14.96,3963,0.0,0,3.0,1324.0799560546875
196,2022-11-16,599000,603000,585000,600000,246738,0.006711409395973256,39831,151.4,15.06,3963,0.0,0,3.0,1316.260009765625
197,2022-11-17,596000,606000,593000,597000,157723,-0.0050000000000000044,39831,150.64,14.99,3963,0.0,0,3.0,1336.4300537109375
198,2022-11-18,600000,613000,597000,598000,237076,0.0016750418760469454,39831,150.9,15.01,3963,0.0,0,3.0,1342.75
199,2022-11-21,600000,600000,571000,573000,375953,-0.041806020066889604,39831,144.59,14.39,3963,0.0,0,3.0,1339.030029296875
200,2022-11-22,569000,578000,558000,571000,323986,-0.003490401396160525,39831,144.08,14.34,3963,0.0,0,3.0,1359.75
201,2022-11-23,574000,576000,557000,561000,313170,-0.017513134851138368,39831,141.56,14.08,3963,0.0,0,3.0,1352.68994140625
202,2022-11-24,568000,574000,565000,568000,202426,0.012477718360071277,39831,143.33,14.26,3963,0.0,0,3.25,1336.81005859375
203,2022-11-25,568000,577000,566000,571000,189536,0.005281690140845008,39831,144.08,14.34,3963,0.0,0,3.25,1317.8900146484375
204,2022-11-28,573000,584000,554000,562000,327688,-0.015761821366024553,39831,141.81,14.11,3963,0.0,0,3.25,1334.56005859375
205,2022-11-29,562000,568000,558000,567000,276910,0.008896797153024938,39831,143.07,14.24,3963,0.0,0,3.25,1340.1199951171875
206,2022-11-30,563000,587000,556000,587000,1549820,0.03527336860670194,39831,148.12,14.74,3963,0.0,0,3.25,1325.3699951171875
207,2022-12-01,589000,591000,579000,585000,360664,-0.0034071550255536653,39831,147.62,14.69,3963,0.0,0,3.25,1279.800048828125
208,2022-12-02,585000,590000,578000,584000,239024,-0.0017094017094017033,39831,147.36,14.66,3963,0.0,0,3.25,1303.25
209,2022-12-05,582000,582000,562000,562000,370292,-0.03767123287671237,39831,141.81,14.11,3963,0.0,0,3.25,1299.1700439453125
210,2022-12-06,555000,568000,553000,559000,249853,-0.005338078291814985,39831,141.05,14.03,3963,0.0,0,3.25,1304.3699951171875
211,2022-12-07,558000,565000,553000,563000,209953,0.007155635062611854,39831,142.06,14.13,3963,0.0,0,3.25,1319.7099609375
212,2022-12-08,564000,567000,525000,531000,928841,-0.056838365896980436,39831,133.99,13.33,3963,0.0,0,3.25,1314.0999755859375
213,2022-12-09,533000,534000,507000,515000,621086,-0.030131826741996215,39831,129.95,12.93,3963,0.0,0,3.25,1316.6300048828125
214,2022-12-12,506000,514000,501000,502000,410188,-0.025242718446601975,39831,126.67,12.6,3963,0.0,0,3.25,1303.1700439453125
215,2022-12-13,506000,506000,489000,496500,409056,-0.010956175298804771,39831,125.28,12.47,3963,0.0,0,3.25,1305.9200439453125
216,2022-12-14,492500,502000,488000,498500,321107,0.004028197381671594,39831,125.79,12.52,3963,0.0,0,3.25,1288.97998046875
217,2022-12-15,499000,502000,483000,486000,324362,-0.025075225677031132,39831,122.63,12.2,3963,0.0,0,3.25,1295.6800537109375
218,2022-12-16,476500,489500,476500,485500,312213,-0.0010288065843621075,39831,122.51,12.19,3963,0.0,0,3.25,1317.0999755859375
219,2022-12-19,482500,483000,473000,482000,333848,-0.007209062821833201,39831,121.63,12.1,3963,0.0,0,3.25,1308.8599853515625
220,2022-12-20,478500,497500,477000,487500,328234,0.011410788381742698,39831,123.01,12.24,3963,0.0,0,3.25,1301.3299560546875
221,2022-12-21,489500,493000,475000,477000,244350,-0.021538461538461506,39831,120.36,11.98,3963,0.0,0,3.25,1283.6400146484375
222,2022-12-22,479500,481000,466500,471500,340815,-0.011530398322851187,39831,118.98,11.84,3963,0.0,0,3.25,1280.77001953125
223,2022-12-23,464000,465500,455000,455500,287228,-0.03393425238600212,39831,114.94,11.44,3963,0.0,0,3.25,1290.199951171875
224,2022-12-26,454000,459500,454000,457500,149013,0.004390779363337094,39831,115.44,11.49,3963,0.0,0,3.25,1279.239990234375
225,2022-12-27,457500,460000,449500,457000,231365,-0.0010928961748634114,39831,115.32,11.47,3963,0.0,0,3.25,1275.1300048828125
226,2022-12-28,450500,450500,432500,436500,446129,-0.0448577680525164,39831,110.14,10.96,3963,0.0,0,3.25,1272.280029296875
227,2022-12-29,435500,442500,432500,435500,265226,-0.002290950744558984,39831,109.89,10.93,3963,0.0,0,3.25,1274.3199462890625
228,2023-01-02,442000,455000,441500,446000,250046,0.024110218140068973,39831,112.54,11.2,3963,0.0,0,3.25,1260.9100341796875
229,2023-01-03,446000,449500,435000,440500,218710,-0.012331838565022402,39831,111.15,11.06,3963,0.0,0,3.25,1270.0999755859375
230,2023-01-04,433000,445000,421000,443000,291720,0.00567536889897835,39831,111.78,11.12,3963,0.0,0,3.25,1279.0799560546875
231,2023-01-05,447000,450000,433000,433500,291874,-0.021444695259593693,39831,109.39,10.88,3963,0.0,0,3.25,1271.0799560546875
232,2023-01-06,429500,444000,423000,444000,294525,0.02422145328719716,39831,112.04,11.15,3963,0.0,0,3.25,1274.1800537109375
233,2023-01-09,449500,465000,448500,464000,395601,0.04504504504504503,39831,117.08,11.65,3963,0.0,0,3.25,1252.8800048828125
234,2023-01-10,473500,484000,467000,473500,608987,0.020474137931034475,39831,119.48,11.89,3963,0.0,0,3.25,1239.280029296875
235,2023-01-11,474000,478500,469000,474500,254291,0.002111932418162654,39831,119.73,11.91,3963,0.0,0,3.25,1240.1600341796875
236,2023-01-12,481000,482000,472000,478000,287924,0.007376185458377149,39831,120.62,12.0,3963,0.0,0,3.25,1241.5999755859375
237,2023-01-13,479500,482000,475500,478000,181006,0.0,39831,120.62,12.0,3963,0.0,0,3.5,1239.1300048828125
238,2023-01-16,478500,480500,475500,480500,138434,0.0052301255230124966,39831,121.25,12.06,3963,0.0,0,3.5,1236.5899658203125
239,2023-01-17,478500,479000,454500,458000,390507,-0.04682622268470349,39831,115.57,11.5,3963,0.0,0,3.5,1240.7099609375
240,2023-01-18,464000,467000,454500,458000,282241,0.0,39831,115.57,11.5,3963,0.0,0,3.5,1237.0
241,2023-01-19,458000,463000,448000,456000,271694,-0.004366812227074246,39831,115.06,11.45,3963,0.0,0,3.5,1237.8800048828125
242,2023-01-20,456500,471500,450500,469500,266206,0.02960526315789469,39831,118.47,11.79,3963,0.0,0,3.5,1232.1800537109375
243,2023-01-25,470000,484000,470000,484000,366937,0.03088391906283272,39831,122.13,12.15,3963,0.0,0,3.5,1232.6600341796875
244,2023-01-26,485500,520000,476500,517000,686493,0.06818181818181812,39831,130.46,12.98,3963,0.0,0,3.5,1232.5899658203125
245,2023-01-27,525000,526000,504000,506000,459245,-0.021276595744680882,39831,127.68,12.7,3963,0.0,0,3.5,1231.8499755859375
246,2023-01-30,498500,515000,490000,510000,1609558,0.007905138339920903,39831,128.69,12.8,3963,0.0,0,3.5,1228.949951171875
247,2023-01-31,504000,528000,501000,521000,722845,0.021568627450980316,39831,131.47,13.08,3963,0.0,0,3.5,1231.5
248,2023-02-01,527000,531000,518000,522000,428384,0.0019193857965451588,39831,131.72,13.11,3963,0.0,0,3.5,1232.1500244140625
249,2023-02-02,529000,534000,522000,533000,367389,0.021072796934865856,39831,134.49,13.38,3963,0.0,0,3.5,1221.949951171875
250,2023-02-03,533000,541000,530000,535000,311193,0.0037523452157599557,39831,135.0,13.43,3963,0.0,0,3.5,1224.9000244140625
251,2023-02-06,530000,533000,521000,525000,280165,-0.01869158878504673,39831,132.48,13.18,3963,0.0,0,3.5,1246.75
252,2023-02-07,520000,544000,520000,542000,363799,0.0323809523809524,39831,136.77,13.61,3963,0.0,0,3.5,1261.22998046875
253,2023-02-08,545000,549000,542000,546000,301262,0.007380073800737907,39831,137.77,13.71,3963,0.0,0,3.5,1255.3499755859375
254,2023-02-09,544000,550000,540000,550000,355020,0.0073260073260073,39831,138.78,13.81,3963,0.0,0,3.5,1260.469970703125
255,2023-02-10,547000,548000,535000,542000,260831,-0.014545454545454528,39831,136.77,13.61,3963,0.0,0,3.5,1264.550048828125
256,2023-02-13,536000,537000,522000,522000,415228,-0.03690036900369009,39831,131.72,13.11,3963,0.0,0,3.5,1266.8699951171875
257,2023-02-14,526000,532000,520000,525000,299950,0.005747126436781658,39831,132.48,13.18,3963,0.0,0,3.5,1272.93994140625
258,2023-02-15,531000,543000,526000,527000,313034,0.003809523809523707,39831,132.98,13.23,3963,0.0,0,3.5,1272.25
259,2023-02-16,534000,549000,531000,549000,390488,0.04174573055028463,39831,138.53,13.78,3963,0.0,0,3.5,1283.719970703125
260,2023-02-17,540000,548000,529000,533000,334707,-0.02914389799635697,39831,134.49,13.38,3963,0.0,0,3.5,1288.9599609375
261,2023-02-20,534000,534000,511000,516000,380832,-0.031894934333958735,39831,130.2,12.95,3963,0.0,0,3.5,1293.9200439453125
262,2023-02-21,517000,522000,511000,520000,211255,0.007751937984496138,39831,131.21,13.06,3963,0.0,0,3.5,1296.1099853515625
263,2023-02-22,507000,516000,504000,508000,315931,-0.023076923076923106,39831,128.19,12.75,3963,0.0,0,3.5,1305.8299560546875
264,2023-02-23,511000,515000,504000,507000,218469,-0.0019685039370078705,39831,127.93,12.73,3963,0.0,0,3.5,1302.8299560546875
265,2023-02-24,508000,522000,507000,511000,239646,0.007889546351084853,39831,128.94,12.83,3963,0.0,0,3.5,1298.0799560546875
266,2023-02-27,507000,512000,499000,508000,256666,-0.005870841487279899,39831,128.19,12.75,3963,0.0,0,3.5,1313.699951171875
267,2023-02-28,516000,532000,515000,523000,419180,0.029527559055118058,39831,131.97,13.13,3963,0.0,0,3.5,1318.3499755859375
268,2023-03-02,520000,542000,516000,535000,506812,0.02294455066921608,39831,135.0,13.43,3963,0.0,0,3.5,1305.72998046875
269,2023-03-03,539000,542000,533000,538000,288004,0.005607476635514086,39831,135.76,13.51,3963,0.0,0,3.5,1311.06005859375
270,2023-03-06,545000,547000,533000,547000,418951,0.016728624535315983,39831,138.03,13.73,3963,0.0,0,3.5,1294.780029296875
271,2023-03-07,548000,570000,543000,566000,834010,0.034734917733089565,39831,142.82,14.21,3963,0.0,0,3.5,1299.0
272,2023-03-08,559000,569000,551000,562000,374233,-0.007067137809187329,39831,141.81,14.11,3963,0.0,0,3.5,1317.9000244140625
273,2023-03-09,564000,569000,545000,549000,411910,-0.02313167259786475,39831,138.53,13.78,3963,0.0,0,3.5,1316.449951171875
274,2023-03-10,537000,553000,534000,551000,270554,0.0036429872495447047,39831,139.04,13.83,3963,0.0,0,3.5,1325.550048828125
275,2023-03-13,554000,565000,549000,563000,365145,0.02177858439201441,39831,142.06,14.13,3963,0.0,0,3.5,1319.5400390625
276,2023-03-14,560000,561000,545000,548000,306944,-0.026642984014209614,39831,138.28,13.76,3963,0.0,0,3.5,1296.3800048828125
277,2023-03-15,551000,573000,549000,565000,455274,0.031021897810219023,39831,142.57,14.18,3963,0.0,0,3.5,1304.5799560546875
278,2023-03-16,561000,578000,558000,576000,499942,0.019469026548672552,39831,145.34,14.46,3963,0.0,0,3.5,1311.739990234375
279,2023-03-17,579000,579000,550000,553000,461982,-0.03993055555555558,39831,139.54,13.88,3963,0.0,0,3.5,1301.6199951171875
280,2023-03-20,546000,551000,537000,544000,229510,-0.016274864376130238,39831,137.27,13.66,3963,0.0,0,3.5,1307.6500244140625
281,2023-03-21,549000,559000,545000,546000,186781,0.003676470588235281,39831,137.77,13.71,3963,0.0,0,3.5,1304.93994140625
282,2023-03-22,557000,577000,555000,573000,534061,0.0494505494505495,39831,144.59,14.39,3963,0.0,0,3.5,1303.43994140625
283,2023-03-23,568000,580000,566000,575000,457612,0.003490401396160525,39831,145.09,14.44,3963,0.0,0,3.5,1298.25
284,2023-03-24,577000,578000,556000,569000,317648,-0.01043478260869568,39831,143.58,14.29,3963,0.0,0,3.5,1286.2900390625
285,2023-03-27,588000,594000,572000,574000,553025,0.008787346221441172,39831,144.84,14.41,3963,0.0,0,3.5,1294.8299560546875
286,2023-03-28,578000,579000,566000,577000,264318,0.005226480836237002,39831,145.6,14.49,3963,0.0,0,3.5,1297.800048828125
287,2023-03-29,578000,585000,577000,583000,368772,0.010398613518197486,39831,147.11,14.64,3963,0.0,0,3.5,1296.97998046875
288,2023-03-30,587000,590000,576000,588000,334990,0.00857632933104635,39831,148.37,14.76,3963,0.0,0,3.5,1307.1300048828125
289,2023-03-31,582000,590000,571000,584000,298469,-0.006802721088435382,39831,147.36,14.66,3963,0.0,0,3.5,1296.5
290,2023-04-03,588000,590000,577000,586000,330892,0.003424657534246478,39831,147.87,14.71,3963,0.0,0,3.5,1305.47998046875
291,2023-04-04,586000,598000,572000,575000,444861,-0.018771331058020424,39831,145.09,14.44,3963,0.0,0,3.5,1308.050048828125
292,2023-04-05,575000,589000,574000,588000,235578,0.022608695652173827,39831,148.37,14.76,3963,0.0,0,3.5,1312.4100341796875
293,2023-04-06,587000,590000,578000,580000,278416,-0.013605442176870763,39831,146.35,14.56,3963,0.0,0,3.5,1316.2099609375
294,2023-04-07,581000,590000,579000,580000,366225,0.0,39831,146.35,14.56,3963,0.0,0,3.5,1317.93994140625
295,2023-04-10,587000,598000,584000,596000,597900,0.02758620689655178,39831,150.39,14.96,3963,0.0,0,3.5,1315.449951171875
296,2023-04-11,600000,613000,596000,610000,811886,0.02348993288590595,39831,153.92,15.31,3963,0.0,0,3.5,1320.8800048828125
297,2023-04-12,608000,610000,588000,590000,541299,-0.032786885245901676,39831,148.88,14.81,3963,0.0,0,3.5,1322.0899658203125
298,2023-04-13,581000,599000,575000,599000,386450,0.015254237288135686,39831,151.15,15.04,3963,0.0,0,3.5,1322.8299560546875
299,2023-04-14,603000,604000,586000,594000,339843,-0.008347245409014992,39831,149.89,14.91,3963,0.0,0,3.5,1301.4300537109375
300,2023-04-17,588000,593000,584000,591000,276643,-0.005050505050505083,39831,149.13,14.84,3963,0.0,0,3.5,1303.3800048828125
301,2023-04-18,593000,598000,586000,592000,247157,0.0016920473773265332,39831,149.38,14.86,3963,0.0,0,3.5,1316.0699462890625
302,2023-04-19,593000,593000,581000,582000,300756,-0.016891891891891886,39831,146.86,14.61,3963,0.0,0,3.5,1315.9000244140625
303,2023-04-20,582000,586000,575000,580000,247483,-0.0034364261168384758,39831,146.35,14.56,3963,0.0,0,3.5,1326.760009765625
304,2023-04-21,577000,578000,563000,572000,267430,-0.01379310344827589,39831,144.34,14.36,3963,0.0,0,3.5,1323.5999755859375
305,2023-04-24,566000,575000,563000,566000,189996,-0.010489510489510523,39831,142.82,14.21,3963,0.0,0,3.5,1329.3800048828125
306,2023-04-25,570000,575000,548000,551000,328253,-0.026501766784452263,39831,139.04,13.83,3963,0.0,0,3.5,1332.800048828125
307,2023-04-26,551000,572000,550000,567000,296105,0.029038112522685955,39831,143.07,14.24,3963,0.0,0,3.5,1341.0
308,2023-04-27,573000,588000,567000,587000,463287,0.03527336860670194,39831,148.12,14.74,3963,0.0,0,3.5,1337.8299560546875
309,2023-04-28,590000,591000,573000,581000,316880,-0.010221465076660996,39831,146.61,14.59,3963,0.0,0,3.5,1339.3900146484375
310,2023-05-02,580000,592000,579000,591000,273527,0.01721170395869187,80052,178.77,7.38,3306,0.0,0,3.5,1342.7900390625
311,2023-05-03,587000,587000,566000,567000,243943,-0.040609137055837574,80052,171.51,7.08,3306,0.0,0,3.5,1342.300048828125
312,2023-05-04,563000,571000,560000,564000,244181,-0.005291005291005346,80052,170.6,7.05,3306,0.0,0,3.5,1335.22998046875
313,2023-05-08,565000,572000,558000,558000,202092,-0.010638297872340385,80052,168.78,6.97,3306,0.0,0,3.5,1316.9599609375
314,2023-05-09,558000,567000,550000,563000,169554,0.008960573476702427,80052,170.3,7.03,3306,0.0,0,3.5,1322.4100341796875
315,2023-05-10,561000,570000,559000,566000,144538,0.005328596802841812,80052,171.2,7.07,3306,0.0,0,3.5,1326.050048828125
316,2023-05-11,568000,572000,550000,553000,290645,-0.02296819787985871,80052,167.27,6.91,3306,0.0,0,3.5,1318.050048828125
317,2023-05-12,547000,549000,542000,547000,184132,-0.010849909584086825,80052,165.46,6.83,3306,0.0,0,3.5,1329.8800048828125
318,2023-05-15,542000,546000,530000,545000,211398,-0.003656307129798919,80052,164.85,6.81,3306,0.0,0,3.5,1341.52001953125
319,2023-05-16,549000,552000,538000,540000,178059,-0.00917431192660545,80052,163.34,6.75,3306,0.0,0,3.5,1335.4000244140625
320,2023-05-17,538000,560000,534000,560000,185024,0.03703703703703698,80052,169.39,7.0,3306,0.0,0,3.5,1342.4300537109375
321,2023-05-18,563000,564000,555000,562000,144616,0.0035714285714285587,80052,169.99,7.02,3306,0.0,0,3.5,1334.1500244140625
322,2023-05-19,560000,561000,552000,552000,156070,-0.017793594306049876,80052,166.97,6.9,3306,0.0,0,3.5,1334.739990234375
323,2023-05-22,553000,562000,547000,560000,154752,0.01449275362318847,80052,169.39,7.0,3306,0.0,0,3.5,1324.2099609375
324,2023-05-23,564000,579000,563000,574000,243135,0.02499999999999991,80052,173.62,7.17,3306,0.0,0,3.5,1313.8299560546875
325,2023-05-24,574000,585000,572000,585000,257248,0.019163763066202044,80052,176.95,7.31,3306,0.0,0,3.5,1319.8399658203125
326,2023-05-25,579000,591000,576000,583000,199907,-0.0034188034188034067,80052,176.35,7.28,3306,0.0,0,3.5,1318.52001953125
327,2023-05-26,580000,583000,575000,578000,113909,-0.00857632933104635,80052,174.83,7.22,3306,0.0,0,3.5,1330.8900146484375
328,2023-05-30,583000,586000,575000,580000,175179,0.0034602076124568004,80052,175.44,7.25,3306,0.0,0,3.5,1324.5899658203125
329,2023-05-31,581000,604000,581000,599000,610868,0.03275862068965507,80052,181.19,7.48,3306,0.0,0,3.5,1319.7900390625
330,2023-06-01,595000,597000,584000,584000,204800,-0.025041736227045086,80052,176.65,7.3,3306,0.0,0,3.5,1321.739990234375
331,2023-06-02,588000,591000,586000,588000,155137,0.006849315068493178,80052,177.86,7.35,3306,0.0,0,3.5,1312.8499755859375
332,2023-06-05,590000,595000,587000,594000,198113,0.010204081632652962,80052,179.67,7.42,3306,0.0,0,3.5,1305.1400146484375
333,2023-06-07,597000,605000,597000,604000,498286,0.01683501683501687,80052,182.7,7.55,3306,0.0,0,3.5,1299.199951171875
334,2023-06-08,601000,602000,588000,591000,286608,-0.021523178807947074,80052,178.77,7.38,3306,0.0,0,3.5,1308.3399658203125
335,2023-06-09,597000,610000,597000,609000,449434,0.030456852791878264,80052,184.21,7.61,3306,0.0,0,3.5,1296.3299560546875
336,2023-06-12,614000,614000,603000,612000,231274,0.0049261083743843415,80052,185.12,7.65,3306,0.0,0,3.5,1286.68994140625
337,2023-06-13,612000,613000,604000,607000,194004,-0.008169934640522847,80052,183.61,7.58,3306,0.0,0,3.5,1284.5799560546875
338,2023-06-14,610000,614000,588000,589000,300834,-0.029654036243822124,80052,178.16,7.36,3306,0.0,0,3.5,1267.6199951171875
339,2023-06-15,594000,600000,581000,585000,340106,-0.006791171477079749,80052,176.95,7.31,3306,0.0,0,3.5,1273.989990234375
340,2023-06-16,591000,592000,582000,588000,271773,0.00512820512820511,80052,177.86,7.35,3306,0.0,0,3.5,1270.050048828125
341,2023-06-19,579000,580000,558000,561000,900555,-0.04591836734693877,80052,169.69,7.01,3306,0.0,0,3.5,1276.31005859375
342,2023-06-20,561000,568000,555000,561000,337706,0.0,80052,169.69,7.01,3306,0.0,0,3.5,1283.239990234375
343,2023-06-21,563000,565000,556000,558000,267829,-0.005347593582887722,80052,168.78,6.97,3306,0.0,0,3.5,1287.5400390625
344,2023-06-22,556000,575000,556000,569000,319585,0.019713261648745428,80052,172.11,7.11,3306,0.0,0,3.5,1288.3800048828125
345,2023-06-23,570000,574000,561000,563000,176724,-0.010544815465729385,80052,170.3,7.03,3306,0.0,0,3.5,1298.2099609375
346,2023-06-26,562000,567000,559000,564000,136695,0.001776198934280604,80052,170.6,7.05,3306,0.0,0,3.5,1307.6700439453125
347,2023-06-27,561000,562000,556000,561000,214674,-0.005319148936170248,80052,169.69,7.01,3306,0.0,0,3.5,1302.6600341796875
348,2023-06-28,561000,566000,545000,547000,300378,-0.024955436720142554,80052,165.46,6.83,3306,0.0,0,3.5,1296.5999755859375
349,2023-06-29,548000,561000,547000,550000,230986,0.005484460694698434,80052,166.36,6.87,3306,0.0,0,3.5,1309.010009765625
350,2023-06-30,551000,556000,548000,553000,173743,0.005454545454545379,80052,167.27,6.91,3306,0.0,0,3.5,1323.0699462890625
351,2023-07-03,557000,576000,556000,573000,290579,0.03616636528028927,80052,173.32,7.16,3306,0.0,0,3.5,1315.300048828125
352,2023-07-04,573000,574000,564000,569000,252640,-0.006980802792321161,80052,172.11,7.11,3306,0.0,0,3.5,1306.0999755859375
353,2023-07-05,569000,571000,564000,567000,159456,-0.0035149384885764245,80052,171.51,7.08,3306,0.0,0,3.5,1295.5
354,2023-07-06,569000,572000,562000,565000,200896,-0.003527336860670194,80052,170.9,7.06,3306,0.0,0,3.5,1302.969970703125
355,2023-07-07,570000,574000,556000,562000,287258,-0.005309734513274322,80052,169.99,7.02,3306,0.0,0,3.5,1309.219970703125
356,2023-07-10,564000,564000,550000,550000,302475,-0.02135231316725983,80052,166.36,6.87,3306,0.0,0,3.5,1297.3699951171875
357,2023-07-11,553000,557000,547000,550000,257343,0.0,80052,166.36,6.87,3306,0.0,0,3.5,1299.5400390625
358,2023-07-12,538000,539000,530000,534000,1969703,-0.029090909090909056,80052,161.52,6.67,3306,0.0,0,3.5,1291.510009765625
359,2023-07-13,535000,544000,534000,542000,503736,0.014981273408239737,80052,163.94,6.77,3306,0.0,0,3.5,1274.699951171875
360,2023-07-14,544000,546000,538000,542000,324259,0.0,80052,163.94,6.77,3306,0.0,0,3.5,1266.8299560546875
361,2023-07-17,541000,542000,533000,538000,248574,-0.0073800738007380184,80052,162.73,6.72,3306,0.0,0,3.5,1268.3399658203125
362,2023-07-18,539000,553000,534000,549000,557507,0.020446096654274992,80052,166.06,6.86,3306,0.0,0,3.5,1265.449951171875
363,2023-07-19,550000,564000,546000,560000,494088,0.020036429872495543,80052,169.39,7.0,3306,0.0,0,3.5,1264.93994140625
364,2023-07-20,560000,563000,551000,556000,319843,-0.0071428571428571175,80052,168.18,6.95,3306,0.0,0,3.5,1265.0899658203125
365,2023-07-21,549000,574000,543000,569000,508472,0.023381294964028854,80052,172.11,7.11,3306,0.0,0,3.5,1278.4000244140625
366,2023-07-24,573000,602000,568000,597000,1074661,0.04920913884007039,80052,180.58,7.46,3306,0.0,0,3.5,1285.6500244140625
367,2023-07-25,607000,610000,585000,594000,756355,-0.005025125628140725,80052,179.67,7.42,3306,0.0,0,3.5,1280.530029296875
368,2023-07-26,595000,620000,560000,580000,1706916,-0.023569023569023573,80052,175.44,7.25,3306,0.0,0,3.5,1274.1199951171875
369,2023-07-27,577000,577000,535000,540000,1180424,-0.06896551724137934,80052,163.34,6.75,3306,0.0,0,3.5,1275.1700439453125
370,2023-07-28,540000,552000,540000,542000,561173,0.0037037037037037646,80052,163.94,6.77,3306,0.0,0,3.5,1283.8800048828125
371,2023-07-31,545000,562000,545000,560000,378890,0.03321033210332103,80052,169.39,7.0,3306,0.0,0,3.5,1272.3900146484375
372,2023-08-01,562000,568000,550000,557000,406755,-0.005357142857142838,80052,168.48,6.96,3306,0.0,0,3.5,1277.9300537109375
373,2023-08-02,551000,559000,543000,544000,273058,-0.02333931777378817,80052,164.55,6.8,3306,0.0,0,3.5,1289.050048828125
374,2023-08-03,541000,551000,539000,543000,299858,-0.0018382352941176405,80052,164.25,6.78,3306,0.0,0,3.5,1295.3699951171875
375,2023-08-04,545000,548000,540000,540000,164545,-0.0055248618784530246,80052,163.34,6.75,3306,0.0,0,3.5,1296.4000244140625
376,2023-08-07,540000,542000,513000,514000,549808,-0.04814814814814816,80052,155.47,6.42,3306,0.0,0,3.5,1303.050048828125
377,2023-08-08,517000,535000,517000,525000,328379,0.021400778210116655,80052,158.8,6.56,3306,0.0,0,3.5,1307.75
